city_state	Row Labels	City	County	Latitude	Longitude
"MATHER, PA"	PA	MATHER	GREENE	39.943454	-80.079261
"MATTAWANA, PA"	PA	MATTAWANA	MIFFLIN	40.4962	-77.7294
"MAXATAWNY, PA"	PA	MAXATAWNY	BERKS	40.5425	-75.6893
"MAYPORT, PA"	PA	MAYPORT	CLARION	41.045272	-79.219712
"MAYTOWN, PA"	PA	MAYTOWN	LANCASTER	40.0755	-76.5828
"MC ALISTERVILLE, PA"	PA	MC ALISTERVILLE	JUNIATA	40.650922	-77.275841
"MC CLELLANDTOWN, PA"	PA	MC CLELLANDTOWN	FAYETTE	39.891198	-79.863084
"MC CLURE, PA"	PA	MC CLURE	MIFFLIN	40.692026	-77.400351
"MC CONNELLSBURG, PA"	PA	MC CONNELLSBURG	FULTON	39.950728	-77.989534
"MC CONNELLSTOWN, PA"	PA	MC CONNELLSTOWN	HUNTINGDON	40.4547	-78.0835
"MC DONALD, PA"	PA	MC DONALD	WASHINGTON	40.361607	-80.242374
"MC ELHATTAN, PA"	PA	MC ELHATTAN	CLINTON	41.129032	-77.367524
"MC EWENSVILLE, PA"	PA	MC EWENSVILLE	NORTHUMBERLAND	41.072338	-76.818352
"MC GRANN, PA"	PA	MC GRANN	ARMSTRONG	40.785442	-79.521298
"MC INTYRE, PA"	PA	MC INTYRE	INDIANA	40.567614	-79.294506
"MC KEAN, PA"	PA	MC KEAN	ERIE	41.977586	-80.137078
"MC KEES ROCKS, PA"	PA	MC KEES ROCKS	ALLEGHENY	40.471952	-80.109288
"MC KNIGHTSTOWN, PA"	PA	MC KNIGHTSTOWN	ADAMS	39.872432	-77.328992
"MC SHERRYSTOWN, PA"	PA	MC SHERRYSTOWN	ADAMS	39.808121	-77.018156
"MC VEYTOWN, PA"	PA	MC VEYTOWN	MIFFLIN	40.473684	-77.75337
"MCADOO, PA"	PA	MCADOO	SCHUYLKILL	40.886014	-76.027334
"MCKEESPORT, PA"	PA	MCKEESPORT	ALLEGHENY	40.3274332	-79.8346714
"MEADOW LANDS, PA"	PA	MEADOW LANDS	WASHINGTON	40.214089	-80.22874
"MEADVILLE, PA"	PA	MEADVILLE	CRAWFORD	41.642703	-80.1607685
"MECHANICSBURG, PA"	PA	MECHANICSBURG	CUMBERLAND	40.2111015	-77.008362
"MECHANICSVILLE, PA"	PA	MECHANICSVILLE	BUCKS	40.358601	-75.061424
"MEDIA, PA"	PA	MEDIA	DELAWARE	39.91740967	-75.39961
"MEHOOPANY, PA"	PA	MEHOOPANY	WYOMING	41.496185	-76.165497
"MELCROFT, PA"	PA	MELCROFT	FAYETTE	40.06609	-79.374238
"MENDENHALL, PA"	PA	MENDENHALL	CHESTER	39.8538	-75.6417
"MENTCLE, PA"	PA	MENTCLE	INDIANA	40.619713	-78.904904
"MERCER, PA"	PA	MERCER	MERCER	41.222842	-80.249382
"MERCERSBURG, PA"	PA	MERCERSBURG	FRANKLIN	39.829497	-77.97253
"MERION STATION, PA"	PA	MERION STATION	MONTGOMERY	40.003587	-75.249012
"MERRITTSTOWN, PA"	PA	MERRITTSTOWN	FAYETTE	39.96135	-79.86447
"MERTZTOWN, PA"	PA	MERTZTOWN	BERKS	40.488636	-75.686574
"MESHOPPEN, PA"	PA	MESHOPPEN	WYOMING	41.686346	-75.99036
"MEXICO, PA"	PA	MEXICO	JUNIATA	40.5377	-77.3536
"MEYERSDALE, PA"	PA	MEYERSDALE	SOMERSET	39.809831	-79.004635
"MIDDLEBURG, PA"	PA	MIDDLEBURG	SNYDER	40.787842	-77.018074
"MIDDLEBURY CENTER, PA"	PA	MIDDLEBURY CENTER	TIOGA	41.897763	-77.31355
"MIDDLEPORT, PA"	PA	MIDDLEPORT	SCHUYLKILL	40.727886	-76.086987
"MIDDLETOWN, PA"	PA	MIDDLETOWN	DAUPHIN	40.188424	-76.72924
"MIDLAND, PA"	PA	MIDLAND	BEAVER	40.679872	-80.479936
"MIDWAY, PA"	PA	MIDWAY	WASHINGTON	40.365019	-80.289589
"MIFFLIN, PA"	PA	MIFFLIN	JUNIATA	40.566376	-77.416031
"MIFFLINBURG, PA"	PA	MIFFLINBURG	UNION	40.965026	-77.061725
"MIFFLINTOWN, PA"	PA	MIFFLINTOWN	JUNIATA	40.583417	-77.399332
"MIFFLINVILLE, PA"	PA	MIFFLINVILLE	COLUMBIA	41.02666	-76.292058
"MILAN, PA"	PA	MILAN	BRADFORD	41.879524	-76.526419
"MILANVILLE, PA"	PA	MILANVILLE	WAYNE	41.657408	-75.104678
"MILDRED, PA"	PA	MILDRED	SULLIVAN	41.470157	-76.382123
"MILESBURG, PA"	PA	MILESBURG	CENTRE	40.941503	-77.793243
"MILFORD, PA"	PA	MILFORD	PIKE	41.338348	-74.886056
"MILFORD SQUARE, PA"	PA	MILFORD SQUARE	BUCKS	40.4369	-75.3992
"MILL CREEK, PA"	PA	MILL CREEK	HUNTINGDON	40.443727	-77.89102
"MILL HALL, PA"	PA	MILL HALL	CLINTON	41.109413	-77.485538
"MILL RUN, PA"	PA	MILL RUN	FAYETTE	39.920457	-79.434576
"MILL VILLAGE, PA"	PA	MILL VILLAGE	ERIE	41.875478	-79.972372
"MILLERSBURG, PA"	PA	MILLERSBURG	DAUPHIN	40.574759	-76.912132
"MILLERSTOWN, PA"	PA	MILLERSTOWN	PERRY	40.551351	-77.116512
"MILLERSVILLE, PA"	PA	MILLERSVILLE	LANCASTER	39.981725	-76.378066
"MILLERTON, PA"	PA	MILLERTON	TIOGA	41.955722	-76.983784
"MILLHEIM, PA"	PA	MILLHEIM	CENTRE	40.89998	-77.467884
"MILLMONT, PA"	PA	MILLMONT	UNION	40.876017	-77.230939
"MILLRIFT, PA"	PA	MILLRIFT	PIKE	41.418678	-74.776059
"MILLS, PA"	PA	MILLS	POTTER	41.96619	-77.716752
"MILLSBORO, PA"	PA	MILLSBORO	WASHINGTON	39.990722	-79.99527
"MILLVILLE, PA"	PA	MILLVILLE	COLUMBIA	41.163274	-76.502728
"MILNESVILLE, PA"	PA	MILNESVILLE	LUZERNE	40.988277	-75.983596
"MILROY, PA"	PA	MILROY	MIFFLIN	40.76613	-77.531983
"MILTON, PA"	PA	MILTON	NORTHUMBERLAND	40.996938	-76.815695
"MINERAL POINT, PA"	PA	MINERAL POINT	CAMBRIA	40.405088	-78.812445
"MINERAL SPRINGS, PA"	PA	MINERAL SPRINGS	CLEARFIELD	40.998264	-78.373545
"MINERSVILLE, PA"	PA	MINERSVILLE	SCHUYLKILL	40.690387	-76.259159
"MINGOVILLE, PA"	PA	MINGOVILLE	CENTRE	40.930366	-77.646927
"MINISINK HILLS, PA"	PA	MINISINK HILLS	MONROE	40.999751	-75.13212
"MODENA, PA"	PA	MODENA	CHESTER	39.961506	-75.802442
"MOHNTON, PA"	PA	MOHNTON	BERKS	40.23915	-75.974295
"MOHRSVILLE, PA"	PA	MOHRSVILLE	BERKS	40.465205	-76.027356
"MONACA, PA"	PA	MONACA	BEAVER	40.659603	-80.324285
"MONESSEN, PA"	PA	MONESSEN	WESTMORELAND	40.149082	-79.88208
"MONOCACY STATION, PA"	PA	MONOCACY STATION	BERKS	40.2576	-75.7425
"MONONGAHELA, PA"	PA	MONONGAHELA	WASHINGTON	40.205064	-79.925743
"MONROETON, PA"	PA	MONROETON	BRADFORD	41.665225	-76.536424
"MONROEVILLE, PA"	PA	MONROEVILLE	ALLEGHENY	40.423561	-79.760774
"MONT ALTO, PA"	PA	MONT ALTO	FRANKLIN	39.840783	-77.55412
"MONT CLARE, PA"	PA	MONT CLARE	MONTGOMERY	40.139462	-75.500414
"MONTANDON, PA"	PA	MONTANDON	NORTHUMBERLAND	40.965494	-76.854286
"MONTGOMERY, PA"	PA	MONTGOMERY	LYCOMING	41.180905	-76.918194
"MONTGOMERYVILLE, PA"	PA	MONTGOMERYVILLE	MONTGOMERY	40.223194	-75.227976
"MONTOURSVILLE, PA"	PA	MONTOURSVILLE	LYCOMING	41.320778	-76.876868
"MONTROSE, PA"	PA	MONTROSE	SUSQUEHANNA	41.83754	-75.906273
"MOOSIC, PA"	PA	MOOSIC	LACKAWANNA	41.360924	-75.672642
"MORANN, PA"	PA	MORANN	CLEARFIELD	40.795908	-78.375626
"MORGAN, PA"	PA	MORGAN	ALLEGHENY	40.355128	-80.147712
"MORGANTOWN, PA"	PA	MORGANTOWN	BERKS	40.171508	-75.89692
"MORRIS, PA"	PA	MORRIS	TIOGA	41.52609	-77.331634
"MORRIS RUN, PA"	PA	MORRIS RUN	TIOGA	41.668125	-77.048233
"MORRISDALE, PA"	PA	MORRISDALE	CLEARFIELD	41.002512	-78.201299
"MORRISVILLE, PA"	PA	MORRISVILLE	BUCKS	40.194896	-74.809579
"MORTON, PA"	PA	MORTON	DELAWARE	39.908086	-75.325581
"MOSCOW, PA"	PA	MOSCOW	LACKAWANNA	41.332148	-75.549782
"MOSHANNON, PA"	PA	MOSHANNON	CENTRE	41.040976	-78.02997
"MOUNT AETNA, PA"	PA	MOUNT AETNA	BERKS	40.418797	-76.29565
"MOUNT BETHEL, PA"	PA	MOUNT BETHEL	NORTHAMPTON	40.898379	-75.102285
"MOUNT BRADDOCK, PA"	PA	MOUNT BRADDOCK	FAYETTE	39.9454	-79.6473
"MOUNT CARMEL, PA"	PA	MOUNT CARMEL	NORTHUMBERLAND	40.794188	-76.435462
"MOUNT GRETNA, PA"	PA	MOUNT GRETNA	LEBANON	40.247496	-76.470138
"MOUNT HOLLY SPRINGS, PA"	PA	MOUNT HOLLY SPRINGS	CUMBERLAND	40.10556	-77.190242
"MOUNT JEWETT, PA"	PA	MOUNT JEWETT	MCKEAN	41.739405	-78.65361
"MOUNT JOY, PA"	PA	MOUNT JOY	LANCASTER	40.11355	-76.506172
"MOUNT MORRIS, PA"	PA	MOUNT MORRIS	GREENE	39.765271	-80.092588
"MOUNT PLEASANT, PA"	PA	MOUNT PLEASANT	WESTMORELAND	40.157952	-79.487324
"MOUNT PLEASANT MILLS, PA"	PA	MOUNT PLEASANT MILLS	SNYDER	40.69723	-77.004016
"MOUNT POCONO, PA"	PA	MOUNT POCONO	MONROE	41.118129	-75.347608
"MOUNT UNION, PA"	PA	MOUNT UNION	HUNTINGDON	40.36102	-77.877623
"MOUNT WOLF, PA"	PA	MOUNT WOLF	YORK	40.064112	-76.686216
"MOUNTAIN TOP, PA"	PA	MOUNTAIN TOP	LUZERNE	41.123034	-75.952122
"MOUNTAINHOME, PA"	PA	MOUNTAINHOME	MONROE	41.1739	-75.2715
"MOUNTVILLE, PA"	PA	MOUNTVILLE	LANCASTER	40.038801	-76.427281
"MUIR, PA"	PA	MUIR	SCHUYLKILL	40.600436	-76.498634
"MUNCY, PA"	PA	MUNCY	LYCOMING	41.233862	-76.741888
"MUNCY VALLEY, PA"	PA	MUNCY VALLEY	SULLIVAN	41.368272	-76.498802
"MUNSON, PA"	PA	MUNSON	CLEARFIELD	40.950849	-78.162045
"MURRYSVILLE, PA"	PA	MURRYSVILLE	WESTMORELAND	40.452714	-79.66028
"MUSE, PA"	PA	MUSE	WASHINGTON	40.293721	-80.200468
"MYERSTOWN, PA"	PA	MYERSTOWN	LEBANON	40.385843	-76.316928
"NANTICOKE, PA"	PA	NANTICOKE	LUZERNE	41.199634	-76.033302
"NANTY GLO, PA"	PA	NANTY GLO	CAMBRIA	40.476111	-78.822061
"NARBERTH, PA"	PA	NARBERTH	MONTGOMERY	40.023194	-75.25858
"NARVON, PA"	PA	NARVON	LANCASTER	40.120154	-75.969428
"NATRONA HEIGHTS, PA"	PA	NATRONA HEIGHTS	ALLEGHENY	40.637376	-79.726371
"NAZARETH, PA"	PA	NAZARETH	NORTHAMPTON	40.755194	-75.307119
"NEEDMORE, PA"	PA	NEEDMORE	FULTON	39.860447	-78.124744
"NEELYTON, PA"	PA	NEELYTON	HUNTINGDON	40.12995	-77.853362
"NEFFS, PA"	PA	NEFFS	LEHIGH	40.698	-75.612
"NELSON, PA"	PA	NELSON	TIOGA	41.970082	-77.23711
"NEMACOLIN, PA"	PA	NEMACOLIN	GREENE	39.875373	-79.929736
"NESCOPECK, PA"	PA	NESCOPECK	LUZERNE	41.02658	-76.211126
"NESQUEHONING, PA"	PA	NESQUEHONING	CARBON	40.865461	-75.868502
"NEW ALBANY, PA"	PA	NEW ALBANY	BRADFORD	41.616117	-76.5285
"NEW ALEXANDRIA, PA"	PA	NEW ALEXANDRIA	WESTMORELAND	40.4139	-79.419604
"NEW BALTIMORE, PA"	PA	NEW BALTIMORE	SOMERSET	39.98282	-78.772293
"NEW BEDFORD, PA"	PA	NEW BEDFORD	LAWRENCE	41.095918	-80.507888
"NEW BERLIN, PA"	PA	NEW BERLIN	UNION	40.888113	-76.973909
"NEW BERLINVILLE, PA"	PA	NEW BERLINVILLE	BERKS	40.342156	-75.630496
"NEW BETHLEHEM, PA"	PA	NEW BETHLEHEM	CLARION	41.022428	-79.33298
"NEW BLOOMFIELD, PA"	PA	NEW BLOOMFIELD	PERRY	40.407872	-77.184252
"NEW BRIGHTON, PA"	PA	NEW BRIGHTON	BEAVER	40.759094	-80.246062
"NEW BUFFALO, PA"	PA	NEW BUFFALO	PERRY	40.454118	-76.970617
"NEW CASTLE, PA"	PA	NEW CASTLE	LAWRENCE	40.99498917	-80.34350267
"NEW COLUMBIA, PA"	PA	NEW COLUMBIA	UNION	41.054636	-76.959138
"NEW CUMBERLAND, PA"	PA	NEW CUMBERLAND	CUMBERLAND	40.207284	-76.86014
"NEW DERRY, PA"	PA	NEW DERRY	WESTMORELAND	40.361192	-79.317314
"NEW EAGLE, PA"	PA	NEW EAGLE	WASHINGTON	40.214489	-79.958796
"NEW ENTERPRISE, PA"	PA	NEW ENTERPRISE	BEDFORD	40.186318	-78.436028
"NEW FLORENCE, PA"	PA	NEW FLORENCE	WESTMORELAND	40.355975	-79.085378
"NEW FREEDOM, PA"	PA	NEW FREEDOM	YORK	39.776408	-76.684534
"NEW FREEPORT, PA"	PA	NEW FREEPORT	GREENE	39.776667	-80.424855
"NEW GALILEE, PA"	PA	NEW GALILEE	BEAVER	40.870966	-80.386982
"NEW GENEVA, PA"	PA	NEW GENEVA	FAYETTE	39.7886	-79.9095
"NEW GERMANTOWN, PA"	PA	NEW GERMANTOWN	PERRY	40.271944	-77.585948
"NEW HOLLAND, PA"	PA	NEW HOLLAND	LANCASTER	40.120502	-76.068854
"NEW HOPE, PA"	PA	NEW HOPE	BUCKS	40.353916	-75.001612
"NEW KENSINGTON, PA"	PA	NEW KENSINGTON	WESTMORELAND	40.5701435	-79.7464255
"NEW KINGSTOWN, PA"	PA	NEW KINGSTOWN	CUMBERLAND	40.23364	-77.079648
"NEW LONDON, PA"	PA	NEW LONDON	CHESTER	39.7826	-75.8758
"NEW MILFORD, PA"	PA	NEW MILFORD	SUSQUEHANNA	41.840156	-75.736484
"NEW MILLPORT, PA"	PA	NEW MILLPORT	CLEARFIELD	40.877854	-78.510508
"NEW OXFORD, PA"	PA	NEW OXFORD	ADAMS	39.88819	-77.083698
"NEW PARIS, PA"	PA	NEW PARIS	BEDFORD	40.123129	-78.622293
"NEW PARK, PA"	PA	NEW PARK	YORK	39.764702	-76.494515
"NEW PHILADELPHIA, PA"	PA	NEW PHILADELPHIA	SCHUYLKILL	40.728264	-76.136284
"NEW PROVIDENCE, PA"	PA	NEW PROVIDENCE	LANCASTER	39.910716	-76.230398
"NEW RINGGOLD, PA"	PA	NEW RINGGOLD	SCHUYLKILL	40.69904	-75.953495
"NEW SALEM, PA"	PA	NEW SALEM	FAYETTE	39.943545	-79.849554
"NEW STANTON, PA"	PA	NEW STANTON	WESTMORELAND	40.244057	-79.631213
"NEW TRIPOLI, PA"	PA	NEW TRIPOLI	LEHIGH	40.654776	-75.750535
"NEW WILMINGTON, PA"	PA	NEW WILMINGTON	LAWRENCE	41.130972	-80.333674
"NEWBURG, PA"	PA	NEWBURG	CUMBERLAND	40.150397	-77.571814
"NEWELL, PA"	PA	NEWELL	FAYETTE	40.074305	-79.889137
"NEWFOUNDLAND, PA"	PA	NEWFOUNDLAND	WAYNE	41.288846	-75.348412
"NEWMANSTOWN, PA"	PA	NEWMANSTOWN	LEBANON	40.306066	-76.26545
"NEWPORT, PA"	PA	NEWPORT	PERRY	40.497497	-77.145606
"NEWRY, PA"	PA	NEWRY	BLAIR	40.393192	-78.435672
"NEWTON HAMILTON, PA"	PA	NEWTON HAMILTON	MIFFLIN	40.393503	-77.835367
"NEWTOWN, PA"	PA	NEWTOWN	BUCKS	40.264967	-74.956331
"NEWTOWN SQUARE, PA"	PA	NEWTOWN SQUARE	DELAWARE	39.984018	-75.436288
"NEWVILLE, PA"	PA	NEWVILLE	CUMBERLAND	40.174022	-77.407278
"NICHOLSON, PA"	PA	NICHOLSON	WYOMING	41.611256	-75.804471
"NICKTOWN, PA"	PA	NICKTOWN	CAMBRIA	40.60383	-78.827863
"NINEVEH, PA"	PA	NINEVEH	GREENE	40.004257	-80.294255
"NORMALVILLE, PA"	PA	NORMALVILLE	FAYETTE	40.011872	-79.407028
"NORRISTOWN, PA"	PA	NORRISTOWN	MONTGOMERY	40.13564733	-75.349868
"NORTH APOLLO, PA"	PA	NORTH APOLLO	ARMSTRONG	40.594257	-79.556606
"NORTH BEND, PA"	PA	NORTH BEND	CLINTON	41.406423	-77.689869
"NORTH EAST, PA"	PA	NORTH EAST	ERIE	42.177695	-79.846599
"NORTH SPRINGFIELD, PA"	PA	NORTH SPRINGFIELD	ERIE	42.0059	-80.421752
"NORTH VERSAILLES, PA"	PA	NORTH VERSAILLES	ALLEGHENY	40.378972	-79.811445
"NORTH WALES, PA"	PA	NORTH WALES	MONTGOMERY	40.2153885	-75.2600335
"NORTH WASHINGTON, PA"	PA	NORTH WASHINGTON	BUTLER	41.055	-79.8136
"NORTHAMPTON, PA"	PA	NORTHAMPTON	NORTHAMPTON	40.71412	-75.478256
"NORTHERN CAMBRIA, PA"	PA	NORTHERN CAMBRIA	CAMBRIA	40.626683	-78.828916
"NORTHPOINT, PA"	PA	NORTHPOINT	INDIANA	40.909164	-79.129596
"NORTHUMBERLAND, PA"	PA	NORTHUMBERLAND	NORTHUMBERLAND	40.924149	-76.754028
"NORVELT, PA"	PA	NORVELT	WESTMORELAND	40.207626	-79.495484
"NORWOOD, PA"	PA	NORWOOD	DELAWARE	39.887477	-75.296422
"NOTTINGHAM, PA"	PA	NOTTINGHAM	CHESTER	39.758467	-76.054553
"NOXEN, PA"	PA	NOXEN	WYOMING	41.424081	-76.071379
"NU MINE, PA"	PA	NU MINE	ARMSTRONG	40.801582	-79.27206
"NUMIDIA, PA"	PA	NUMIDIA	COLUMBIA	40.8807	-76.4028
"NUREMBERG, PA"	PA	NUREMBERG	SCHUYLKILL	40.941909	-76.187535
"OAK RIDGE, PA"	PA	OAK RIDGE	ARMSTRONG	41.000984	-79.295426
"OAKDALE, PA"	PA	OAKDALE	ALLEGHENY	40.406637	-80.20095
"OAKLAND MILLS, PA"	PA	OAKLAND MILLS	JUNIATA	40.609469	-77.316276
"OAKMONT, PA"	PA	OAKMONT	ALLEGHENY	40.52183	-79.831914
"OAKS, PA"	PA	OAKS	MONTGOMERY	40.1314	-75.46
"OHIOPYLE, PA"	PA	OHIOPYLE	FAYETTE	39.865344	-79.511736
"OIL CITY, PA"	PA	OIL CITY	VENANGO	41.426585	-79.636946
"OLANTA, PA"	PA	OLANTA	CLEARFIELD	40.910732	-78.463408
"OLD FORGE, PA"	PA	OLD FORGE	LACKAWANNA	41.370639	-75.741114
"OLD ZIONSVILLE, PA"	PA	OLD ZIONSVILLE	LEHIGH	40.4865	-75.5207
"OLEY, PA"	PA	OLEY	BERKS	40.377868	-75.774582
"OLIVEBURG, PA"	PA	OLIVEBURG	JEFFERSON	41.005383	-79.044945
"OLIVER, PA"	PA	OLIVER	FAYETTE	39.918276	-79.716863
"OLYPHANT, PA"	PA	OLYPHANT	LACKAWANNA	41.4768135	-75.600048
"ONEIDA, PA"	PA	ONEIDA	SCHUYLKILL	40.911536	-76.120752
"ONO, PA"	PA	ONO	LEBANON	40.405241	-76.534158
"ORANGEVILLE, PA"	PA	ORANGEVILLE	COLUMBIA	41.097386	-76.331162
"ORBISONIA, PA"	PA	ORBISONIA	HUNTINGDON	40.244275	-77.893344
"OREFIELD, PA"	PA	OREFIELD	LEHIGH	40.623466	-75.622248
"ORELAND, PA"	PA	ORELAND	MONTGOMERY	40.11291	-75.187372
"ORRSTOWN, PA"	PA	ORRSTOWN	FRANKLIN	40.079772	-77.685642
"ORRTANNA, PA"	PA	ORRTANNA	ADAMS	39.891448	-77.374615
"ORSON, PA"	PA	ORSON	WAYNE	41.8139	-75.4485
"ORVISTON, PA"	PA	ORVISTON	CENTRE	41.12529	-77.779673
"ORWIGSBURG, PA"	PA	ORWIGSBURG	SCHUYLKILL	40.634995	-76.062017
"OSCEOLA, PA"	PA	OSCEOLA	TIOGA	41.983316	-77.383871
"OSCEOLA MILLS, PA"	PA	OSCEOLA MILLS	CLEARFIELD	40.87505	-78.309655
"OSTERBURG, PA"	PA	OSTERBURG	BEDFORD	40.176646	-78.536037
"OTTSVILLE, PA"	PA	OTTSVILLE	BUCKS	40.470828	-75.16083
"OXFORD, PA"	PA	OXFORD	CHESTER	39.791412	-75.979323
"PALM, PA"	PA	PALM	MONTGOMERY	40.436085	-75.54136
"PALMERTON, PA"	PA	PALMERTON	CARBON	40.836637	-75.58725
"PALMYRA, PA"	PA	PALMYRA	LEBANON	40.292796	-76.586617
"PAOLI, PA"	PA	PAOLI	CHESTER	40.040236	-75.485458
"PARADISE, PA"	PA	PARADISE	LANCASTER	39.977234	-76.095698
"PARKER, PA"	PA	PARKER	ARMSTRONG	41.089511	-79.678648
"PARKER FORD, PA"	PA	PARKER FORD	CHESTER	40.205158	-75.588101
"PARKESBURG, PA"	PA	PARKESBURG	CHESTER	39.96208	-75.923936
"PARKHILL, PA"	PA	PARKHILL	CAMBRIA	40.359058	-78.868996
"PARRYVILLE, PA"	PA	PARRYVILLE	CARBON	40.824797	-75.670002
"PATTON, PA"	PA	PATTON	CAMBRIA	40.63487	-78.620768
"PAUPACK, PA"	PA	PAUPACK	PIKE	41.385248	-75.212992
"PAXINOS, PA"	PA	PAXINOS	NORTHUMBERLAND	40.835204	-76.640142
"PAXTONVILLE, PA"	PA	PAXTONVILLE	SNYDER	40.774282	-77.078302
"PEACH BOTTOM, PA"	PA	PEACH BOTTOM	LANCASTER	39.768696	-76.194305
"PEACH GLEN, PA"	PA	PEACH GLEN	ADAMS	40.0232	-77.2303
"PECKVILLE, PA"	PA	PECKVILLE	LACKAWANNA	41.484624	-75.588576
"PEN ARGYL, PA"	PA	PEN ARGYL	NORTHAMPTON	40.847166	-75.255767
"PENFIELD, PA"	PA	PENFIELD	CLEARFIELD	41.157968	-78.565214
"PENN, PA"	PA	PENN	WESTMORELAND	40.331894	-79.636476
"PENN RUN, PA"	PA	PENN RUN	INDIANA	40.594882	-78.994074
"PENNS CREEK, PA"	PA	PENNS CREEK	SNYDER	40.860896	-77.060497
"PENNS PARK, PA"	PA	PENNS PARK	BUCKS	40.2655	-74.9985
"PENNSBURG, PA"	PA	PENNSBURG	MONTGOMERY	40.387285	-75.482917
"PENNSYLVANIA FURNACE, PA"	PA	PENNSYLVANIA FURNACE	CENTRE	40.730252	-77.967707
"PENRYN, PA"	PA	PENRYN	LANCASTER	40.2051	-76.3689
"PEQUEA, PA"	PA	PEQUEA	LANCASTER	39.904038	-76.324785
"PERKASIE, PA"	PA	PERKASIE	BUCKS	40.395957	-75.231944
"PERKIOMENVILLE, PA"	PA	PERKIOMENVILLE	MONTGOMERY	40.319659	-75.512818
"PERRYOPOLIS, PA"	PA	PERRYOPOLIS	FAYETTE	40.069668	-79.77295
"PETERSBURG, PA"	PA	PETERSBURG	HUNTINGDON	40.6391	-77.960314
"PETROLIA, PA"	PA	PETROLIA	BUTLER	41.047239	-79.768405
"PHILADELPHIA, PA"	PA	PHILADELPHIA	PHILADELPHIA	39.97902465	-75.15383451
"PHILIPSBURG, PA"	PA	PHILIPSBURG	CENTRE	40.868915	-78.171064
"PHOENIXVILLE, PA"	PA	PHOENIXVILLE	CHESTER	40.13033	-75.521458
"PICTURE ROCKS, PA"	PA	PICTURE ROCKS	LYCOMING	41.279311	-76.705137
"PILLOW, PA"	PA	PILLOW	DAUPHIN	40.641575	-76.802416
"PINE FORGE, PA"	PA	PINE FORGE	BERKS	40.2826	-75.6912
"PINE GROVE, PA"	PA	PINE GROVE	SCHUYLKILL	40.560454	-76.397911
"PINE GROVE MILLS, PA"	PA	PINE GROVE MILLS	CENTRE	40.7339	-77.8876
"PINEVILLE, PA"	PA	PINEVILLE	BUCKS	40.2962	-75.0062
"PIPERSVILLE, PA"	PA	PIPERSVILLE	BUCKS	40.434892	-75.11697
"PITCAIRN, PA"	PA	PITCAIRN	ALLEGHENY	40.409696	-79.77642
"PITMAN, PA"	PA	PITMAN	SCHUYLKILL	40.710254	-76.52368
"PITTSBURGH, PA"	PA	PITTSBURGH	ALLEGHENY	40.44401124	-79.99107404
"PITTSFIELD, PA"	PA	PITTSFIELD	WARREN	41.829949	-79.439083
"PITTSTON, PA"	PA	PITTSTON	LUZERNE	41.33413333	-75.77330967
"PLAINFIELD, PA"	PA	PLAINFIELD	CUMBERLAND	40.203142	-77.289384
"PLEASANT HALL, PA"	PA	PLEASANT HALL	FRANKLIN	40.022498	-77.71342
"PLEASANT MOUNT, PA"	PA	PLEASANT MOUNT	WAYNE	41.730514	-75.377408
"PLEASANT UNITY, PA"	PA	PLEASANT UNITY	WESTMORELAND	40.243175	-79.463422
"PLEASANTVILLE, PA"	PA	PLEASANTVILLE	VENANGO	41.545494	-79.552128
"PLUMSTEADVILLE, PA"	PA	PLUMSTEADVILLE	BUCKS	40.3874	-75.1468
"PLUMVILLE, PA"	PA	PLUMVILLE	INDIANA	40.792221	-79.180252
"PLYMOUTH, PA"	PA	PLYMOUTH	LUZERNE	41.244671	-75.962732
"PLYMOUTH MEETING, PA"	PA	PLYMOUTH MEETING	MONTGOMERY	40.116408	-75.275553
"POCONO LAKE, PA"	PA	POCONO LAKE	MONROE	41.118635	-75.56007
"POCONO LAKE PRESERVE, PA"	PA	POCONO LAKE PRESERVE	MONROE	41.1055	-75.4767
"POCONO MANOR, PA"	PA	POCONO MANOR	MONROE	41.100092	-75.365932
"POCONO PINES, PA"	PA	POCONO PINES	MONROE	41.115896	-75.454821
"POCONO SUMMIT, PA"	PA	POCONO SUMMIT	MONROE	41.100162	-75.411914
"POCOPSON, PA"	PA	POCOPSON	CHESTER	39.9005	-75.6262
"POINT MARION, PA"	PA	POINT MARION	FAYETTE	39.75396	-79.895973
"POINT PLEASANT, PA"	PA	POINT PLEASANT	BUCKS	40.4225	-75.0664
"POLK, PA"	PA	POLK	VENANGO	41.31821	-79.920828
"POMEROY, PA"	PA	POMEROY	CHESTER	39.962438	-75.883672
"PORT ALLEGANY, PA"	PA	PORT ALLEGANY	MCKEAN	41.788906	-78.258842
"PORT CARBON, PA"	PA	PORT CARBON	SCHUYLKILL	40.697348	-76.166468
"PORT CLINTON, PA"	PA	PORT CLINTON	SCHUYLKILL	40.580932	-76.026434
"PORT MATILDA, PA"	PA	PORT MATILDA	CENTRE	40.812455	-78.055758
"PORT ROYAL, PA"	PA	PORT ROYAL	JUNIATA	40.490486	-77.465271
"PORT TREVORTON, PA"	PA	PORT TREVORTON	SNYDER	40.707086	-76.915412
"PORTAGE, PA"	PA	PORTAGE	CAMBRIA	40.387064	-78.65005
"PORTERS SIDELING, PA"	PA	PORTERS SIDELING	YORK	39.8268	-76.8935
"PORTERSVILLE, PA"	PA	PORTERSVILLE	BUTLER	40.942671	-80.148384
